"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time"
14,11,11,14,NA,0.00999999999999979,0
14,11,12,8,NA,0.00999999999999979,0
14,11,12,9,NA,0.00999999999999979,0
14,11,12,10,NA,0.0100000000000016,0
14,11,12,11,NA,0.0100000000000016,0
14,11,12,12,NA,0.0199999999999996,0
14,11,12,13,NA,0.0199999999999996,0
14,11,12,14,NA,0.0199999999999996,0
14,11,13,8,NA,0.0100000000000016,0
14,11,13,9,NA,0.0199999999999996,0
14,11,13,10,NA,0.0199999999999996,0
14,11,13,11,NA,0.0199999999999996,0
14,11,13,12,NA,0.0200000000000014,0
14,11,13,13,NA,0.00999999999999979,0
14,11,13,14,NA,0.0199999999999996,0
14,11,14,8,NA,0.0200000000000014,0
14,11,14,9,NA,0.0199999999999996,0
14,11,14,10,NA,0.0199999999999996,0
14,11,14,11,NA,0.0199999999999996,0
14,11,14,12,NA,0.0200000000000014,0
14,11,14,13,NA,0.0199999999999996,0
14,11,14,14,NA,0.00999999999999979,0
14,12,8,8,NA,0.00999999999999979,0
14,12,8,9,NA,0,0
14,12,8,10,NA,0.0199999999999996,0
14,12,8,11,NA,0,0
14,12,8,12,NA,0.0199999999999996,0
14,12,8,13,NA,0.0199999999999996,0
14,12,8,14,NA,0.0199999999999996,0
14,12,9,8,NA,0,0
14,12,9,9,NA,0.00999999999999979,0
14,12,9,10,NA,0.0199999999999996,0
14,12,9,11,NA,0.00999999999999979,0
14,12,9,12,NA,0.0199999999999996,0
14,12,9,13,NA,0.00999999999999979,0
14,12,9,14,NA,0,0
14,12,10,8,NA,0.0199999999999996,0
14,12,10,9,NA,0,0
14,12,10,10,NA,0,0
14,12,10,11,NA,0.00999999999999979,0
14,12,10,12,NA,0.0199999999999996,0
14,12,10,13,NA,0.00999999999999979,0
14,12,10,14,NA,0,0
14,12,11,8,NA,0.0200000000000014,0
14,12,11,9,NA,0.0200000000000014,0
14,12,11,10,NA,0.0200000000000014,0
14,12,11,11,NA,0.0199999999999996,0
14,12,11,12,NA,0.00999999999999979,0
14,12,11,13,NA,0.0199999999999996,0
14,12,11,14,NA,0.0199999999999996,0
14,12,12,8,NA,0,0
14,12,12,9,NA,0,0
14,12,12,10,NA,0.0100000000000016,0
14,12,12,11,NA,0,0
14,12,12,12,NA,0,0
14,12,12,13,NA,0.0199999999999996,0
14,12,12,14,NA,0.00999999999999979,0
14,12,13,8,NA,0.0199999999999996,0
14,12,13,9,NA,0.00999999999999979,0
14,12,13,10,NA,0.00999999999999979,0
14,12,13,11,NA,0.00999999999999979,0
14,12,13,12,NA,0.00999999999999979,0
14,12,13,13,NA,0.00999999999999979,0
14,12,13,14,NA,0.0199999999999996,0
14,12,14,8,NA,0.0199999999999996,0
14,12,14,9,NA,0.0199999999999996,0
14,12,14,10,NA,0.00999999999999979,0
14,12,14,11,NA,0.0199999999999996,0
14,12,14,12,NA,0.00999999999999979,0
14,12,14,13,NA,0,0
14,12,14,14,NA,0.0200000000000014,0
14,13,8,8,NA,0.00999999999999979,0
14,13,8,9,NA,0.00999999999999979,0
14,13,8,10,NA,0.0199999999999996,0
14,13,8,11,NA,0.00999999999999979,0
14,13,8,12,NA,0.0199999999999996,0
14,13,8,13,NA,0.0200000000000014,0
14,13,8,14,NA,0,0
14,13,9,8,NA,0,0
14,13,9,9,NA,0,0
14,13,9,10,NA,0.00999999999999979,0
14,13,9,11,NA,0.0199999999999996,0
14,13,9,12,NA,0,0
14,13,9,13,NA,0,0
14,13,9,14,NA,0.00999999999999979,0
14,13,10,8,NA,0.0200000000000014,0
14,13,10,9,NA,0,0
14,13,10,10,NA,0,0
14,13,10,11,NA,0.0200000000000014,0
14,13,10,12,NA,0.00999999999999979,0
14,13,10,13,NA,0,0
14,13,10,14,NA,0.0100000000000016,0
14,13,11,8,NA,0.0199999999999996,0
14,13,11,9,NA,0,0
14,13,11,10,NA,0,0
14,13,11,11,NA,0.0199999999999996,0
14,13,11,12,NA,0.0199999999999996,0
14,13,11,13,NA,0.0199999999999996,0
14,13,11,14,NA,0.0199999999999996,0
14,13,12,8,NA,0.00999999999999979,0
14,13,12,9,NA,0.0199999999999996,0
14,13,12,10,NA,0.00999999999999979,0
14,13,12,11,NA,0.0199999999999996,0
14,13,12,12,NA,0.00999999999999979,0
14,13,12,13,NA,0.0199999999999996,0
14,13,12,14,NA,0.0199999999999996,0
14,13,13,8,NA,0.00999999999999979,0
14,13,13,9,NA,0.00999999999999979,0
14,13,13,10,NA,0.0100000000000016,0
14,13,13,11,NA,0.00999999999999979,0
14,13,13,12,NA,0,0
14,13,13,13,NA,0.0199999999999996,0
14,13,13,14,NA,0.00999999999999979,0
14,13,14,8,NA,0.00999999999999979,0
14,13,14,9,NA,0.0199999999999996,0
14,13,14,10,NA,0.00999999999999979,0
14,13,14,11,NA,0,0
14,13,14,12,NA,0.0100000000000016,0
14,13,14,13,NA,0.0200000000000014,0
14,13,14,14,NA,0.0199999999999996,0
14,14,8,8,NA,0,0
14,14,8,9,NA,0.00999999999999979,0
14,14,8,10,NA,0,0
14,14,8,11,NA,0.0200000000000014,0
14,14,8,12,NA,0.00999999999999979,0
14,14,8,13,NA,0.0199999999999996,0
14,14,8,14,NA,0.00999999999999979,0
14,14,9,8,NA,0.0199999999999996,0
14,14,9,9,NA,0,0
14,14,9,10,NA,0.0199999999999996,0
14,14,9,11,NA,0.0199999999999996,0
14,14,9,12,NA,0,0
14,14,9,13,NA,0,0
14,14,9,14,NA,0.0199999999999996,0
14,14,10,8,NA,0.0199999999999996,0
14,14,10,9,NA,0.0100000000000016,0
14,14,10,10,NA,0,0
14,14,10,11,NA,0,0
14,14,10,12,NA,0.00999999999999979,0
14,14,10,13,NA,0.00999999999999979,0
14,14,10,14,NA,0.00999999999999979,0
14,14,11,8,NA,0.00999999999999979,0
14,14,11,9,NA,0.00999999999999979,0
14,14,11,10,NA,0.0200000000000014,0
14,14,11,11,NA,0.00999999999999979,0
14,14,11,12,NA,0.0199999999999996,0
14,14,11,13,NA,0,0
14,14,11,14,NA,0.0100000000000016,0
14,14,12,8,NA,0,0
14,14,12,9,NA,0,0
14,14,12,10,NA,0.0200000000000014,0
14,14,12,11,NA,0,0
14,14,12,12,NA,0.0199999999999996,0
14,14,12,13,NA,0.00999999999999979,0
14,14,12,14,NA,0.0199999999999996,0
14,14,13,8,NA,0.0199999999999996,0
14,14,13,9,NA,0.0200000000000014,0
14,14,13,10,NA,0.0199999999999996,0
14,14,13,11,NA,0.00999999999999979,0
14,14,13,12,NA,0.00999999999999979,0
14,14,13,13,NA,0.00999999999999979,0
14,14,13,14,NA,0,0
14,14,14,8,NA,0.00999999999999979,0
14,14,14,9,NA,0.0199999999999996,0
14,14,14,10,NA,0,0
14,14,14,11,NA,0.00999999999999979,0
14,14,14,12,NA,0.00999999999999979,0
14,14,14,13,NA,0,0
14,14,14,14,NA,0,0
